"Average Prices and Volumes of Sales","","","","","","","","","",""
"By pcSector for county - GREATER LONDON","","","","","","","","","",""
"2023","","","","","","","","","",""
"Age: any","","","","","","","","","",""
"Report created on: 2024-04-18","","","","","","","","","",""
"","Detached","Sales","Semi-det","Sales","Terraced","Sales","Flat/mais","Sales","Overall average","Total sales"
"KT2 7","2671111","27","1743000","5","820435","13","518748","22","1536016","67"
"KT3 3","1113792","6","866762","40","601732","25","307382","17","700251","88"
"KT3 4","1861700","10","995135","17","700600","10","401056","9","1003257","46"
"KT3 5","1079197","15","734294","34","496778","9","351606","16","692576","74"
"KT3 6","1061625","8","792865","24","626574","43","326750","6","696604","81"
"KT4 7","1056667","3","764876","24","668333","6","277842","13","633674","46"
"KT4 8","683750","16","667019","46","521131","95","327549","36","533275","193"
"KT5 8","1072000","14","872892","24","571150","10","365939","42","633759","90"
"KT5 9","787433","3","717669","43","524369","29","356500","9","614729","84"
"KT6 4","1415000","4","1099500","9","1203333","3","389055","69","541297","85"
"KT6 5","0","0","869650","10","701833","6","348393","14","592833","30"
"KT6 6","1667841","16","1452625","4","991000","5","396226","62","712838","87"
"KT6 7","696875","4","668089","38","573704","34","355468","11","593000","87"
"KT8 9","0","0","0","0","930000","1","474000","2","626000","3"
"KT9 1","845000","3","505313","31","465153","33","267875","16","455852","83"
"KT9 2","629286","7","502427","31","461309","47","291780","23","447895","108"
"N1 0","0","0","0","0","1764900","15","717247","32","1051604","47"
"N1 1","2200000","1","0","0","2157521","24","833384","60","1223336","85"
"N1 2","1575000","1","4073333","3","1544863","20","672789","54","1038755","78"
"N1 3","0","0","4150000","2","1439900","15","695098","50","964976","67"
"N1 4","0","0","2871667","3","1582538","13","567789","43","908524","59"
"N1 5","0","0","0","0","1263125","4","599187","56","643450","60"
"N1 6","0","0","0","0","767167","3","572406","48","583863","51"
"N1 7","0","0","0","0","1587156","16","669985","78","826099","94"
"N1 8","0","0","0","0","1823350","26","668662","40","1123539","66"
"N1 9","0","0","0","0","1447500","2","498440","21","580967","23"
"N10 1","2300000","1","1448333","6","910000","20","481684","22","811981","49"
"N10 2","1008333","3","1721700","10","1519759","29","501114","29","1110525","71"
"N10 3","1975000","2","1921675","20","1659750","20","678409","45","1219619","87"
"N11 1","710000","1","661278","9","554719","30","345347","18","508954","58"
"N11 2","1179800","2","961400","14","760252","28","382640","15","726201","59"
"N11 3","984500","4","825136","11","695000","11","395768","28","587796","54"
"N12 0","715833","3","731000","9","738120","8","312125","24","502783","44"
"N12 7","1408333","3","1042500","19","1061667","3","478719","16","850659","41"
"N12 8","1800000","4","953000","11","698500","13","417558","33","664638","61"
"N12 9","0","0","857000","18","821778","9","337017","30","577763","57"
"N13 4","885250","2","914656","16","790152","23","390892","47","601710","88"
"N13 5","0","0","689750","8","603195","41","387175","20","550616","69"
"N13 6","0","0","571875","4","510633","15","247214","7","449135","26"
"N14 4","1197750","4","817020","25","614899","14","364179","28","620029","71"
"N14 5","1222000","1","752955","22","728571","7","381929","7","690824","37"
"N14 6","1349249","6","898750","28","649500","6","385682","11","811765","51"
"N14 7","0","0","865611","27","0","0","631250","4","835371","31"
"N15 3","0","0","555000","2","702397","29","395706","28","551852","59"
"N15 4","0","0","0","0","633739","21","380639","39","469224","60"
"N15 5","0","0","565000","1","631500","24","378333","12","547595","37"
"N15 6","0","0","1250000","1","799615","13","450300","15","634466","29"
"N16 0","1537000","1","1102500","1","1421242","25","519588","34","915353","61"
"N16 5","0","0","1388750","4","1755000","5","510789","26","788872","35"
"N16 6","0","0","790000","1","900800","10","484156","16","649796","27"
"N16 7","0","0","0","0","1209052","21","479964","51","692615","72"
"N16 8","0","0","645000","1","972812","20","524177","41","670847","62"
"N16 9","0","0","0","0","1542187","19","572487","50","839506","69"
"N17 0","0","0","597000","1","543667","3","324425","8","401950","12"
"N17 6","0","0","661250","2","648150","40","368402","32","527532","74"
"N17 7","0","0","483333","3","476120","28","385000","2","471253","33"
"N17 8","660500","1","0","0","541667","3","278286","14","343417","18"
"N17 9","0","0","0","0","509959","34","364657","39","432332","73"
"N18 1","0","0","530000","6","441787","51","245750","6","431518","63"
"N18 2","0","0","375000","4","381271","24","288200","10","356118","38"
"N19 3","2375000","1","430000","1","1140957","23","503214","40","756547","65"
"N19 4","755000","1","1816250","4","1189913","23","588308","26","938593","54"
"N19 5","0","0","0","0","1426654","13","583372","66","722140","79"
"N1C 4","0","0","0","0","0","0","1114667","15","1114667","15"
"N2 0","4630187","8","1634370","23","704937","8","820750","24","1586817","63"
"N2 8","850000","1","1018600","5","752125","8","358478","23","546081","37"
"N2 9","2413280","3","1520067","15","1267675","20","480651","18","1143680","56"
"N20 0","1193333","3","775423","28","665478","23","425897","42","609224","96"
"N20 8","1950649","12","1184474","19","0","0","1423333","3","1475964","34"
"N20 9","1710000","7","1155083","12","830000","2","426794","17","914382","38"
"N21 1","1443750","14","860875","20","608389","9","388687","36","720231","79"
"N21 2","1342000","10","853000","15","738462","13","298097","13","778240","51"
"N21 3","3700000","1","957107","14","660399","17","407400","10","771435","42"
"N22 5","0","0","680000","1","570502","18","389149","21","478029","40"
"N22 6","0","0","1136000","1","602999","42","401192","13","565669","56"
"N22 7","0","0","1226250","4","1052152","23","477471","31","757002","58"
"N22 8","1050000","1","820250","2","760256","12","385310","29","522445","44"
"N3 1","1418333","6","1022237","19","755000","3","453192","31","749940","59"
"N3 2","1183750","4","1084600","15","824926","27","464025","20","796326","66"
"N3 3","2213571","7","1177273","11","695000","2","545761","32","909603","52"
"N4 1","0","0","0","0","911803","33","457953","32","688369","65"
"N4 2","0","0","1202875","4","1255644","24","546072","122","677118","150"
"N4 3","0","0","2035000","1","1126206","18","565915","86","675956","105"
"N4 4","0","0","1662500","2","1390000","12","507399","62","677155","76"
"N5 1","0","0","2140000","3","1674047","34","662286","65","1043002","102"
"N5 2","0","0","2900000","2","1985467","28","694107","88","1037920","118"
"N6 4","4062500","6","2205100","10","1477250","14","955500","27","1629930","57"
"N6 5","3109000","5","2932500","4","1458729","19","637918","84","969428","112"
"N6 6","3722500","4","2338333","3","2680000","5","1153125","20","1823984","32"
"N7 0","1200000","1","0","0","1343889","9","572286","77","659322","87"
"N7 6","0","0","0","0","1121136","11","510539","47","626342","58"
"N7 7","0","0","0","0","861050","3","451037","27","492038","30"
"N7 8","0","0","1005000","1","1118358","13","553526","38","703416","52"
"N7 9","2450000","1","2245225","2","695000","5","505265","60","598990","68"
"N8 0","615000","1","927333","3","869690","35","472296","41","665004","80"
"N8 7","0","0","1190000","2","1063645","31","484806","53","709857","86"
"N8 8","1370000","4","1653800","5","1376442","26","554898","27","1040625","62"
"N8 9","1538750","4","0","0","1235717","23","540434","63","762487","90"
"N9 0","0","0","375000","4","368460","10","203500","7","314719","21"
"N9 7","0","0","467000","2","416085","33","208214","7","383864","42"
